RMSE,ACC
0.0,1.0
0.9128709291752769,0.5
0.3333333333333333,0.8888888888888888
0.8498365855987975,0.7777777777777778
0.6666666666666666,0.7222222222222222
0.6666666666666666,0.8888888888888888
0.0,1.0
1.699673171197595,0.7777777777777778
0.3333333333333333,0.8888888888888888
0.5773502691896257,0.8333333333333334
1.0274023338281628,0.6111111111111112
0.97182531580755,0.6666666666666666
1.2018504251546631,0.6111111111111112
0.408248290463863,0.8333333333333334
0.5270462766947299,0.7222222222222222
0.3333333333333333,0.8888888888888888
0.816496580927726,0.5
1.1785113019775793,0.8888888888888888
0.0,1.0
0.5270462766947299,0.7222222222222222
0.4714045207910317,0.7777777777777778
2.0816659994661326,0.6111111111111112
0.9428090415820634,0.7222222222222222
0.6666666666666666,0.5555555555555556
1.4907119849998598,0.5
0.3333333333333333,0.8888888888888888
1.5456030825826172,0.7777777777777778
0.4714045207910317,0.7777777777777778
1.5986105077709065,0.5555555555555556
0.6666666666666666,0.8888888888888888
0.408248290463863,0.8333333333333334
0.0,1.0
0.3333333333333333,0.8888888888888888
0.7817359599705717,0.7222222222222222
0.23570226039551584,0.9444444444444444
0.7453559924999299,0.7777777777777778
2.041241452319315,0.4444444444444444
0.3333333333333333,0.8888888888888888
0.7071067811865476,0.6666666666666666
0.8819171036881969,0.5555555555555556
0.6666666666666666,0.8888888888888888
1.0274023338281628,0.8333333333333334
0.7071067811865476,0.6666666666666666
1.247219128924647,0.6666666666666666
1.0,0.6111111111111112
2.3570226039551585,0.8888888888888888
1.0274023338281628,0.8333333333333334
0.6666666666666666,0.5555555555555556
0.3333333333333333,0.8888888888888888
1.8104634152000358,0.6666666666666666
0.7453559924999299,0.7777777777777778
1.5456030825826172,0.6111111111111112
2.173067468400883,0.4444444444444444
0.7453559924999299,0.8888888888888888
0.5270462766947299,0.7222222222222222
0.3333333333333333,0.8888888888888888
0.0,1.0
0.7453559924999299,0.7777777777777778
0.6666666666666666,0.8888888888888888
0.0,1.0
0.3333333333333333,0.8888888888888888
0.5773502691896257,0.6666666666666666
0.0,1.0
0.23570226039551584,0.9444444444444444
0.6666666666666666,0.8888888888888888
0.5270462766947299,0.7222222222222222
1.0274023338281628,0.7777777777777778
2.068278940998476,0.5555555555555556
0.7453559924999299,0.7777777777777778
1.0,0.8888888888888888
1.6832508230603465,0.7222222222222222
0.0,1.0
0.23570226039551584,0.9444444444444444
0.6666666666666666,0.8888888888888888
0.9428090415820634,0.7222222222222222
0.6236095644623235,0.7777777777777778
1.4719601443879744,0.5
0.3333333333333333,0.8888888888888888
0.0,1.0
0.23570226039551584,0.9444444444444444
1.224744871391589,0.7777777777777778
1.5456030825826172,0.7777777777777778
0.3333333333333333,0.8888888888888888
0.7817359599705717,0.7222222222222222
0.4714045207910317,0.7777777777777778
0.4714045207910317,0.7777777777777778
1.509230856356236,0.7222222222222222
0.4714045207910317,0.7777777777777778
2.0,0.6111111111111112
0.7453559924999299,0.7777777777777778
0.3333333333333333,0.8888888888888888
0.23570226039551584,0.9444444444444444
3.018461712712472,0.4444444444444444
1.9148542155126762,0.6666666666666666
1.6832508230603465,0.6666666666666666
0.3333333333333333,0.8888888888888888
