RMSE,ACC
0.0,1.0
0.0,1.0
0.3333333333333333,0.8888888888888888
0.5270462766947299,0.8888888888888888
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.4142135623730951,0.5555555555555556
0.23570226039551584,0.9444444444444444
0.4714045207910317,0.7777777777777778
3.73422608373468,0.5555555555555556
0.6666666666666666,0.8888888888888888
0.0,1.0
0.0,1.0
0.5773502691896257,0.6666666666666666
1.0,0.8888888888888888
0.0,1.0
0.0,1.0
2.3921166824012206,0.7777777777777778
0.23570226039551584,0.9444444444444444
0.9428090415820634,0.7222222222222222
0.6236095644623235,0.6111111111111112
1.8257418583505538,0.5555555555555556
0.0,1.0
0.0,1.0
0.6236095644623235,0.7777777777777778
1.130388330520878,0.6666666666666666
0.6666666666666666,0.8888888888888888
0.9428090415820634,0.7222222222222222
0.0,1.0
0.0,1.0
0.0,1.0
0.3333333333333333,0.8888888888888888
0.0,1.0
2.0138409955990952,0.3888888888888889
0.3333333333333333,0.8888888888888888
0.23570226039551584,0.9444444444444444
1.1547005383792515,0.5
0.0,1.0
1.0,0.8888888888888888
0.6666666666666666,0.7222222222222222
1.2018504251546631,0.7777777777777778
1.1785113019775793,0.6666666666666666
0.23570226039551584,0.9444444444444444
0.0,1.0
1.1547005383792515,0.5555555555555556
0.0,1.0
0.0,1.0
0.6236095644623235,0.7777777777777778
1.2692955176439846,0.6111111111111112
0.0,1.0
1.224744871391589,0.7777777777777778
0.4714045207910317,0.7777777777777778
0.3333333333333333,0.8888888888888888
0.3333333333333333,0.8888888888888888
1.5275252316519468,0.6666666666666666
0.6666666666666666,0.8888888888888888
1.0,0.6666666666666666
0.0,1.0
2.7688746209726918,0.7222222222222222
0.0,1.0
0.7071067811865476,0.8333333333333334
0.6666666666666666,0.8888888888888888
0.23570226039551584,0.9444444444444444
1.3333333333333333,0.8888888888888888
2.788866755113585,0.3888888888888889
0.0,1.0
1.0,0.8888888888888888
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.3333333333333333,0.8888888888888888
0.0,1.0
0.3333333333333333,0.8888888888888888
0.23570226039551584,0.9444444444444444
0.0,1.0
0.0,1.0
0.0,1.0
0.3333333333333333,0.8888888888888888
0.7453559924999299,0.7777777777777778
0.23570226039551584,0.9444444444444444
3.39934634239519,0.5555555555555556
0.23570226039551584,0.9444444444444444
0.0,1.0
1.5634719199411433,0.5555555555555556
0.0,1.0
0.3333333333333333,0.8888888888888888
0.23570226039551584,0.9444444444444444
0.3333333333333333,0.8888888888888888
