RMSE,ACC
0.9128709291752769,0.8333333333333334
1.2251983966326072,0.8125
0.38297084310253526,0.9166666666666666
0.8319989316232457,0.8166666666666667
0.8455767262643882,0.7619047619047619
0.8819171036881969,0.8571428571428571
0.0,1.0
1.14697670227235,0.803030303030303
1.5275252316519468,0.7916666666666666
0.9207484877955422,0.7962962962962963
0.812403840463596,0.7708333333333334
1.7390929947660776,0.7361111111111112
0.6855654600401044,0.8611111111111112
0.047140452079103154,0.9761904761904762
1.2613925285616334,0.75
0.41096093353126506,0.8703703703703703
0.040824829046386325,0.9375
0.9030811456096044,0.8148148148148148
0.492724849969816,0.875
0.755438724627396,0.8333333333333334
1.0697533464412357,0.875
1.1034919322063232,0.7083333333333334
0.5291502622129182,0.8571428571428571
0.9559753599799992,0.7708333333333334
0.4719934086168765,0.9166666666666666
1.663496985937222,0.7222222222222222
0.4496912521077347,0.9259259259259259
0.4116363011742823,0.8611111111111112
1.089852181618121,0.8095238095238095
0.23570226039551584,0.9722222222222222
1.151086443322134,0.6666666666666666
1.1754431788336972,0.6388888888888888
0.8329999333066533,0.8666666666666667
0.4503085362035432,0.9074074074074074
0.4503085362035432,0.8958333333333334
0.8498365855987975,0.8541666666666666
1.233594566928517,0.7037037037037037
0.0,1.0
0.7630348761506398,0.8095238095238095
1.155181563410897,0.7424242424242424
1.1271892279273945,0.6666666666666666
0.6674994798166929,0.8541666666666666
1.3123346456686351,0.8717948717948718
1.447027604743216,0.6666666666666666
1.0801234497346435,0.8333333333333334
0.6244997998398398,0.9
0.9442810316143528,0.6875
0.8379870059984357,0.8541666666666666
0.42306934025838683,0.8958333333333334
1.3426756040748555,0.7575757575757576
0.6670832032063166,0.8571428571428571
1.3872434697789875,0.7380952380952381
1.2206555615733703,0.8666666666666667
1.687206764645835,0.8571428571428571
3.0515533385110243,0.4166666666666667
0.9961035198322623,0.7666666666666667
0.4714045207910317,0.9333333333333333
0.7453559924999299,0.7916666666666666
0.2844271045061947,0.8809523809523809
1.2027745701779142,0.7916666666666666
0.4096068575814836,0.9074074074074074
0.811377429642539,0.7916666666666666
1.3676825492619096,0.7083333333333334
0.9131751687868483,0.8703703703703703
0.8178562764256865,0.6904761904761905
1.1554220008291343,0.7333333333333333
1.0801234497346435,0.7916666666666666
2.7841815074931207,0.6363636363636364
0.609644705272396,0.9
0.8768630958643936,0.8125
0.4123105625617661,0.8571428571428571
1.5751543134280879,0.8125
0.6437735971942655,0.8888888888888888
0.9669539802906858,0.6190476190476191
0.7453559924999299,0.8833333333333333
0.9159087776022724,0.7333333333333333
3.0560504649701783,0.5208333333333334
0.6952417645043422,0.7777777777777778
1.0005554013202422,0.7380952380952381
2.9236582867663894,0.47619047619047616
0.9428090415820634,0.9047619047619048
0.7953964769569674,0.8518518518518519
0.769198717280955,0.8
1.0173494974687902,0.6666666666666666
0.9675283515799994,0.8095238095238095
0.3027650354097492,0.9583333333333334
0.5270462766947299,0.9523809523809523
0.7588770944259975,0.8333333333333334
1.3046923860520618,0.8333333333333334
1.0178954323068312,0.6851851851851852
1.3946325680981353,0.8333333333333334
1.7987650084309388,0.6666666666666666
3.335082874199347,0.43333333333333335
1.4232201360139463,0.6666666666666666
1.4300349646075092,0.7380952380952381
0.5773502691896257,0.9375
0.8906926143924925,0.8
0.7824463062870335,0.7916666666666666
0.23570226039551584,0.9666666666666667
1.0456258094238748,0.7916666666666666
0.4109609335312651,0.9047619047619048
2.188606862823929,0.8125
0.9746794344808963,0.8194444444444444
0.3829708431025352,0.9285714285714286
1.0271319292087069,0.7638888888888888
1.0806376718298218,0.7407407407407407
1.0181682899534177,0.8
0.23570226039551584,0.9761904761904762
0.9076832536126734,0.8518518518518519
0.9128709291752769,0.8888888888888888
3.1381169158872617,0.4444444444444444
1.0556725081408744,0.8095238095238095
1.071253160244269,0.8125
1.0594678957959143,0.7777777777777778
1.0389120645067982,0.8125
0.38224483137265713,0.9047619047619048
0.023570226039551605,0.9761904761904762
2.9441796537122755,0.3333333333333333
1.1801600644733654,0.7142857142857143
0.9431036233863405,0.7962962962962963
0.9315459074988081,0.803030303030303
0.4503085362035432,0.8611111111111112
0.7619419633774974,0.8518518518518519
3.329497793294892,0.5238095238095238
0.8504900548115382,0.8125
3.429366640584753,0.4444444444444444
1.3709283148452527,0.6833333333333333
0.9433981132056604,0.75
2.181615099976264,0.75
1.0058164179743074,0.8541666666666666
1.224744871391589,0.6666666666666666
1.2530961655036696,0.7380952380952381
0.7071067811865476,0.8571428571428571
0.7071067811865476,0.8333333333333334
1.2848151618034402,0.6851851851851852
1.2708265027138834,0.7916666666666666
1.2712635883683254,0.8472222222222222
1.3812594896607147,0.8333333333333334
1.0276726672978662,0.8095238095238095
0.6236095644623235,0.9047619047619048
0.6670832032063166,0.95
0.507718207057594,0.9074074074074074
1.2131730663383888,0.8
0.8978369067437086,0.6818181818181818
0.8759122228980608,0.8571428571428571
0.9321420969406375,0.8055555555555556
0.6236095644623235,0.8666666666666667
2.429906262481013,0.6111111111111112
0.70789201938651,0.7708333333333334
1.5227533542165579,0.6145833333333334
1.4937437494057972,0.7407407407407407
1.4112642086677698,0.7222222222222222
0.3872983346207417,0.8571428571428571
1.0306416555826872,0.6458333333333334
0.46248123085038695,0.8809523809523809
0.6078194176270156,0.8333333333333334
1.2215654801205797,0.5833333333333334
0.3333333333333333,0.9523809523809523
1.2349089035228469,0.7708333333333334
0.273288207657126,0.9074074074074074
0.9128709291752769,0.8333333333333334
0.6519202405202649,0.75
1.1547005383792515,0.8611111111111112
1.6318020032399083,0.75
0.4876246279442598,0.9074074074074074
0.9666666666666667,0.8055555555555556
1.5813145024173894,0.4444444444444444
3.3389951915043077,0.38095238095238093
0.270236521916964,0.8833333333333333
1.310004240875239,0.75
0.9582971007643368,0.7777777777777778
0.4714045207910317,0.9166666666666666
1.438942512943292,0.7916666666666666
1.0669270515519482,0.8055555555555556
1.420876099063141,0.7272727272727273
0.4403281604540969,0.8611111111111112
0.68899104977254,0.8333333333333334
1.3123346456686351,0.7708333333333334
1.0187083324812194,0.8333333333333334
1.0176225014982498,0.7380952380952381
0.408248290463863,0.9285714285714286
1.7767010628315238,0.7291666666666666
1.4586904324694043,0.6458333333333334
1.5504479639410311,0.6875
1.2692955176439846,0.8703703703703703
3.168420566921142,0.3888888888888889
0.9348202441586773,0.7962962962962963
0.408248290463863,0.9166666666666666
0.8717797887081347,0.8181818181818182
0.6666666666666666,0.8958333333333334
0.4116363011742823,0.8809523809523809
0.5602578771323871,0.8055555555555556
0.8825468196582484,0.7291666666666666
1.0279429296739515,0.9027777777777778
0.8171767114754176,0.7380952380952381
0.334165627596057,0.9444444444444444
0.944281031614353,0.7142857142857143
1.2549767594129648,0.7222222222222222
0.39791121287711073,0.8888888888888888
0.8825468196582484,0.8333333333333334
