RMSE,ACC
0.8100068586815244,0.8888888888888888
1.028483241369434,0.8125
1.4766704288891124,0.7222222222222222
0.6786424357167444,0.8333333333333334
0.6385748020222672,0.7857142857142857
0.9128709291752769,0.7857142857142857
0.7824463062870335,0.7666666666666667
1.0074720839804943,0.7878787878787878
1.1547005383792515,0.7916666666666666
1.142852182528918,0.6666666666666666
0.8850612031567836,0.7916666666666666
1.645363857091258,0.6944444444444444
0.8379870059984357,0.8194444444444444
0.6666666666666666,0.8809523809523809
0.9675283515799995,0.75
0.9159087776022724,0.7962962962962963
1.3136040330158687,0.7291666666666666
1.0274023338281628,0.7962962962962963
0.6073622386096199,0.8541666666666666
0.7817359599705717,0.7962962962962963
0.932440048713291,0.8472222222222222
1.6611575615950596,0.6041666666666666
1.2703892666773002,0.6904761904761905
0.5296749527356901,0.8541666666666666
1.0276726672978664,0.7166666666666667
1.2429802894656055,0.7592592592592593
1.2666666666666666,0.7592592592592593
0.6168918507773916,0.7777777777777778
1.0775486583496408,0.8452380952380952
0.9321420969406375,0.8055555555555556
0.9024657580453922,0.6944444444444444
1.4112642086677698,0.6666666666666666
1.3057564857200594,0.6166666666666667
0.7817359599705717,0.7962962962962963
0.9137833441248533,0.75
0.6666666666666666,0.8958333333333334
1.5620499351813308,0.7407407407407407
0.8449194570424384,0.8095238095238095
1.1343133018115703,0.5476190476190477
1.3226656586017664,0.6363636363636364
0.9879833556852621,0.6666666666666666
0.7684761255599003,0.75
1.2313046378175918,0.8205128205128205
1.2554326390177655,0.6666666666666666
0.6236095644623235,0.8333333333333334
1.1785113019775793,0.8333333333333334
1.1559027256266468,0.6875
0.8171767114754176,0.7708333333333334
0.8041558721209879,0.75
1.3051181300301262,0.803030303030303
0.8504900548115382,0.7857142857142857
1.0295630140987,0.7142857142857143
1.3737620689996584,0.6833333333333333
0.7071067811865476,0.8571428571428571
2.9310597249307477,0.625
1.0977249200050074,0.7833333333333333
0.9128709291752769,0.8833333333333333
0.724568837309472,0.7916666666666666
0.693221144769514,0.7619047619047619
0.6724747000610671,0.7708333333333334
0.4509249752822894,0.8888888888888888
0.811377429642539,0.7291666666666666
0.7461009761866464,0.8125
0.7975657409336933,0.7777777777777778
1.1761519176251567,0.6190476190476191
1.0493384159131462,0.7
1.5895492023421818,0.7291666666666666
